year,speaker_country,country1,country2,n_speeches,freq1,freq2,score
2011,BRA,DZA,MLI,1,2,2,2.0
2011,BRA,DZA,MLT,1,2,2,2.0
2011,BRA,DZA,MRT,1,2,2,2.0
2011,BRA,DZA,MYS,1,2,2,2.0
2011,BRA,DZA,NAM,1,2,2,2.0
2011,BRA,DZA,NIC,1,2,2,2.0
2011,BRA,DZA,NOR,1,2,2,2.0
2011,BRA,DZA,OMN,1,2,2,2.0
2011,BRA,DZA,PAK,1,2,2,2.0
2011,BRA,DZA,PER,1,2,2,2.0
2011,BRA,DZA,PHL,1,2,2,2.0
2011,BRA,DZA,ISL,1,2,2,2.0
2011,BRA,DZA,IRL,1,2,2,2.0
2011,BRA,DJI,SVN,1,2,2,2.0
2011,BRA,DZA,IDN,1,2,2,2.0
2011,BRA,DJI,SWE,1,2,2,2.0
2011,BRA,DJI,TJK,1,2,2,2.0
2011,BRA,DJI,TKM,1,2,2,2.0
2011,BRA,DJI,TUN,1,2,2,2.0
2011,BRA,DJI,TUR,1,2,2,2.0
2011,BRA,DJI,URY,1,2,2,2.0
2011,BRA,DJI,VCT,1,2,2,2.0
2011,BRA,DJI,VEN,1,2,2,2.0
2011,BRA,DJI,VNM,1,2,2,2.0
2011,BRA,DJI,YEM,1,2,2,2.0
2011,BRA,DJI,ZWE,1,2,2,2.0
2011,BRA,DZA,ECU,1,2,2,2.0
2011,BRA,DZA,EGY,1,2,2,2.0
2011,BRA,DZA,FIN,1,2,2,2.0
2011,BRA,DZA,GIN,1,2,2,2.0
2011,BRA,DZA,GRC,1,2,2,2.0
2011,BRA,DZA,GRD,1,2,2,2.0
2011,BRA,DZA,GTM,1,2,2,2.0
2011,BRA,DZA,GUY,1,2,2,2.0
2011,BRA,CUB,URY,1,2,2,2.0
2011,BRA,CUB,TUR,1,2,2,2.0
2011,BRA,CUB,TUN,1,2,2,2.0
2011,BRA,CRI,PER,1,2,2,2.0
2011,BRA,CRI,PNG,1,2,2,2.0
2011,BRA,CRI,PSE,1,2,2,2.0
2011,BRA,CRI,QAT,1,2,2,2.0
2011,BRA,CRI,SAU,1,2,2,2.0
2011,BRA,CRI,SDN,1,2,2,2.0
2011,BRA,CRI,SEN,1,2,2,2.0
2011,BRA,CRI,SOM,1,2,2,2.0
2011,BRA,CRI,SRB,1,2,2,2.0
2011,BRA,CRI,SVN,1,2,2,2.0
2011,BRA,CRI,SWE,1,2,2,2.0
2011,BRA,CRI,TJK,1,2,2,2.0
2011,BRA,CRI,TKM,1,2,2,2.0
2011,BRA,CRI,TUN,1,2,2,2.0
2011,BRA,CRI,TUR,1,2,2,2.0
2011,BRA,CRI,URY,1,2,2,2.0
2011,BRA,CRI,VCT,1,2,2,2.0
2011,BRA,CRI,VEN,1,2,2,2.0
2011,BRA,CRI,VNM,1,2,2,2.0
2011,BRA,CRI,YEM,1,2,2,2.0
2011,BRA,CRI,PHL,1,2,2,2.0
2011,BRA,CRI,PAK,1,2,2,2.0
2011,BRA,CUB,TKM,1,2,2,2.0
2011,BRA,CRI,OMN,1,2,2,2.0
2011,BRA,CRI,IND,1,2,2,2.0
2011,BRA,CRI,IRL,1,2,2,2.0
2011,BRA,CRI,IRQ,1,2,2,2.0
2011,BRA,CRI,ISL,1,2,2,2.0
2011,BRA,CRI,ISR,1,2,2,2.0
2011,BRA,CRI,JOR,1,2,2,2.0
2011,BRA,CRI,KWT,1,2,2,2.0
2011,BRA,CRI,LAO,1,2,2,2.0
2011,BRA,CRI,LIE,1,2,2,2.0
2011,BRA,CRI,LUX,1,2,2,2.0
2011,BRA,CRI,MAR,1,2,2,2.0
2011,BRA,CRI,MEX,1,2,2,2.0
2011,BRA,CRI,MLI,1,2,2,2.0
2011,BRA,CRI,MLT,1,2,2,2.0
2011,BRA,CRI,MRT,1,2,2,2.0
2011,BRA,CRI,MYS,1,2,2,2.0
2011,BRA,CRI,NAM,1,2,2,2.0
2011,BRA,CRI,NIC,1,2,2,2.0
2011,BRA,CRI,NOR,1,2,2,2.0
2011,BRA,CRI,ZWE,1,2,2,2.0
2011,BRA,CUB,DJI,1,2,2,2.0
2011,BRA,CUB,DZA,1,2,2,2.0
2011,BRA,CUB,ECU,1,2,2,2.0
2011,BRA,CUB,MYS,1,2,2,2.0
2011,BRA,CUB,NAM,1,2,2,2.0
2011,BRA,CUB,NIC,1,2,2,2.0
2011,BRA,CUB,NOR,1,2,2,2.0
2011,BRA,CUB,OMN,1,2,2,2.0
2011,BRA,CUB,PAK,1,2,2,2.0
2011,BRA,CUB,PER,1,2,2,2.0
2011,BRA,CUB,PHL,1,2,2,2.0
2011,BRA,CUB,PNG,1,2,2,2.0
2011,BRA,CUB,PSE,1,2,2,2.0
2011,BRA,CUB,QAT,1,2,2,2.0
2011,BRA,CUB,SAU,1,2,2,2.0
2011,BRA,CUB,SDN,1,2,2,2.0
2011,BRA,CUB,SEN,1,2,2,2.0
2011,BRA,CUB,SOM,1,2,2,2.0
2011,BRA,CUB,SRB,1,2,2,2.0
2011,BRA,CUB,SVN,1,2,2,2.0
2011,BRA,CUB,SWE,1,2,2,2.0
2011,BRA,CUB,TJK,1,2,2,2.0
2011,BRA,CUB,MRT,1,2,2,2.0
2011,BRA,CUB,MLT,1,2,2,2.0
2011,BRA,CUB,MLI,1,2,2,2.0
2011,BRA,CUB,IRL,1,2,2,2.0
2011,BRA,CUB,EGY,1,2,2,2.0
2011,BRA,CUB,FIN,1,2,2,2.0
2011,BRA,CUB,GIN,1,2,2,2.0
2011,BRA,CUB,GRC,1,2,2,2.0
2011,BRA,CUB,GRD,1,2,2,2.0
2011,BRA,CUB,GTM,1,2,2,2.0
2011,BRA,CUB,GUY,1,2,2,2.0
2011,BRA,CUB,IDN,1,2,2,2.0
2011,BRA,CUB,IRQ,1,2,2,2.0
2011,BRA,CUB,MEX,1,2,2,2.0
2011,BRA,CUB,ISL,1,2,2,2.0
2011,BRA,CUB,ISR,1,2,2,2.0
2011,BRA,CUB,JOR,1,2,2,2.0
2011,BRA,CUB,KWT,1,2,2,2.0
2011,BRA,CUB,LAO,1,2,2,2.0
2011,BRA,CUB,LIE,1,2,2,2.0
2011,BRA,CUB,LUX,1,2,2,2.0
2011,BRA,CUB,MAR,1,2,2,2.0
2011,BRA,BWA,YEM,1,2,2,2.0
2011,BRA,BWA,VNM,1,2,2,2.0
2011,BRA,BWA,VEN,1,2,2,2.0
2011,BRA,BGD,SDN,1,2,2,2.0
2011,BRA,BGD,SOM,1,2,2,2.0
2011,BRA,BGD,SRB,1,2,2,2.0
2011,BRA,BGD,SVN,1,2,2,2.0
2011,BRA,BGD,SWE,1,2,2,2.0
2011,BRA,BGD,TJK,1,2,2,2.0
2011,BRA,BGD,TKM,1,2,2,2.0
2011,BRA,BGD,TUN,1,2,2,2.0
2011,BRA,BGD,TUR,1,2,2,2.0
2011,BRA,BGD,URY,1,2,2,2.0
2011,BRA,BGD,VCT,1,2,2,2.0
2011,BRA,BGD,VEN,1,2,2,2.0
2011,BRA,BGD,VNM,1,2,2,2.0
2011,BRA,BGD,YEM,1,2,2,2.0
2011,BRA,BGD,ZWE,1,2,2,2.0
2011,BRA,BHR,BLR,1,2,2,2.0
2011,BRA,BHR,BRN,1,2,2,2.0
2011,BRA,BHR,BWA,1,2,2,2.0
2011,BRA,BHR,CHE,1,2,2,2.0
2011,BRA,BHR,CHL,1,2,2,2.0
2011,BRA,BGD,SEN,1,2,2,2.0
2011,BRA,BGD,SAU,1,2,2,2.0
2011,BRA,BHR,CRI,1,2,2,2.0
2011,BRA,BGD,QAT,1,2,2,2.0
2011,BRA,BGD,KWT,1,2,2,2.0
2011,BRA,BGD,LAO,1,2,2,2.0
2011,BRA,BGD,LIE,1,2,2,2.0
2011,BRA,BGD,LUX,1,2,2,2.0
2011,BRA,BGD,MAR,1,2,2,2.0
2011,BRA,BGD,MEX,1,2,2,2.0
2011,BRA,BGD,MLI,1,2,2,2.0
2011,BRA,BGD,MLT,1,2,2,2.0
2011,BRA,BGD,MRT,1,2,2,2.0
2011,BRA,BGD,MYS,1,2,2,2.0
2011,BRA,BGD,NAM,1,2,2,2.0
2011,BRA,BGD,NIC,1,2,2,2.0
2011,BRA,BGD,NOR,1,2,2,2.0
2011,BRA,BGD,OMN,1,2,2,2.0
2011,BRA,BGD,PAK,1,2,2,2.0
2011,BRA,BGD,PER,1,2,2,2.0
2011,BRA,BGD,PHL,1,2,2,2.0
2011,BRA,BGD,PNG,1,2,2,2.0
2011,BRA,BGD,PSE,1,2,2,2.0
2011,BRA,BHR,COM,1,2,2,2.0
2011,BRA,BHR,CUB,1,2,2,2.0
2011,BRA,BWA,VCT,1,2,2,2.0
2011,BRA,BHR,MLI,1,2,2,2.0
2011,BRA,BHR,MRT,1,2,2,2.0
2011,BRA,BHR,MYS,1,2,2,2.0
2011,BRA,BHR,NAM,1,2,2,2.0
2011,BRA,BHR,NIC,1,2,2,2.0
2011,BRA,BHR,NOR,1,2,2,2.0
2011,BRA,BHR,OMN,1,2,2,2.0
2011,BRA,BHR,PAK,1,2,2,2.0
2011,BRA,BHR,PER,1,2,2,2.0
2011,BRA,BHR,PHL,1,2,2,2.0
2011,BRA,BHR,PNG,1,2,2,2.0
2011,BRA,BHR,PSE,1,2,2,2.0
2011,BRA,BHR,QAT,1,2,2,2.0
2011,BRA,BHR,SAU,1,2,2,2.0
2011,BRA,BHR,SDN,1,2,2,2.0
2011,BRA,BHR,SEN,1,2,2,2.0
2011,BRA,BHR,SOM,1,2,2,2.0
2011,BRA,BHR,SRB,1,2,2,2.0
2011,BRA,BHR,SVN,1,2,2,2.0
2011,BRA,BHR,SWE,1,2,2,2.0
2011,BRA,BHR,MLT,1,2,2,2.0
2011,BRA,BHR,MEX,1,2,2,2.0
2011,BRA,BHR,DJI,1,2,2,2.0
2011,BRA,BHR,MAR,1,2,2,2.0
2011,BRA,BHR,DZA,1,2,2,2.0
2011,BRA,BHR,ECU,1,2,2,2.0
2011,BRA,BHR,EGY,1,2,2,2.0
2011,BRA,BHR,FIN,1,2,2,2.0
2011,BRA,BHR,GIN,1,2,2,2.0
2011,BRA,BHR,GRC,1,2,2,2.0
2011,BRA,BHR,GRD,1,2,2,2.0
2011,BRA,BHR,GTM,1,2,2,2.0
2011,BRA,BHR,GUY,1,2,2,2.0
2011,BRA,BHR,IDN,1,2,2,2.0
2011,BRA,BHR,IRL,1,2,2,2.0
2011,BRA,BHR,IRQ,1,2,2,2.0
2011,BRA,BHR,ISL,1,2,2,2.0
2011,BRA,BHR,ISR,1,2,2,2.0
2011,BRA,BHR,JOR,1,2,2,2.0
2011,BRA,BHR,KWT,1,2,2,2.0
2011,BRA,BHR,LAO,1,2,2,2.0
2011,BRA,BHR,LIE,1,2,2,2.0
2011,BRA,BHR,LUX,1,2,2,2.0
2011,BRA,BGD,JOR,1,2,2,2.0
2011,BRA,BGD,ISR,1,2,2,2.0
2011,BRA,BGD,ISL,1,2,2,2.0
2011,BRA,BEL,GTM,1,2,2,2.0
2011,BRA,BEL,IDN,1,2,2,2.0
2011,BRA,BEL,IRL,1,2,2,2.0
2011,BRA,BEL,IRQ,1,2,2,2.0
2011,BRA,BEL,ISL,1,2,2,2.0
2011,BRA,BEL,ISR,1,2,2,2.0
2011,BRA,BEL,JOR,1,2,2,2.0
2011,BRA,BEL,KWT,1,2,2,2.0
2011,BRA,BEL,LAO,1,2,2,2.0
2011,BRA,BEL,LIE,1,2,2,2.0
2011,BRA,BEL,LUX,1,2,2,2.0
2011,BRA,BEL,MAR,1,2,2,2.0
2011,BRA,BEL,MEX,1,2,2,2.0
2011,BRA,BEL,MLI,1,2,2,2.0
2011,BRA,BEL,MLT,1,2,2,2.0
2011,BRA,BEL,MRT,1,2,2,2.0
2011,BRA,BEL,MYS,1,2,2,2.0
2011,BRA,BEL,NAM,1,2,2,2.0
2011,BRA,BEL,NIC,1,2,2,2.0
2011,BRA,BEL,NOR,1,2,2,2.0
2011,BRA,BEL,GUY,1,2,2,2.0
2011,BRA,BEL,GRD,1,2,2,2.0
2011,BRA,BGD,IRQ,1,2,2,2.0
2011,BRA,BEL,GRC,1,2,2,2.0
2011,BRA,AZE,VNM,1,2,2,2.0
2011,BRA,AZE,YEM,1,2,2,2.0
2011,BRA,AZE,ZWE,1,2,2,2.0
2011,BRA,BEL,BGD,1,2,2,2.0
2011,BRA,BEL,BHR,1,2,2,2.0
2011,BRA,BEL,BLR,1,2,2,2.0
2011,BRA,BEL,BRN,1,2,2,2.0
2011,BRA,BEL,BWA,1,2,2,2.0
2011,BRA,BEL,CHE,1,2,2,2.0
2011,BRA,BEL,CHL,1,2,2,2.0
2011,BRA,BEL,COM,1,2,2,2.0
2011,BRA,BEL,CRI,1,2,2,2.0
2011,BRA,BEL,CUB,1,2,2,2.0
2011,BRA,BEL,DJI,1,2,2,2.0
2011,BRA,BEL,DZA,1,2,2,2.0
2011,BRA,BEL,ECU,1,2,2,2.0
2011,BRA,BEL,EGY,1,2,2,2.0
2011,BRA,BEL,FIN,1,2,2,2.0
2011,BRA,BEL,GIN,1,2,2,2.0
2011,BRA,BEL,OMN,1,2,2,2.0
2011,BRA,BEL,PAK,1,2,2,2.0
2011,BRA,BEL,PER,1,2,2,2.0
2011,BRA,BEL,PHL,1,2,2,2.0
2011,BRA,BGD,BRN,1,2,2,2.0
2011,BRA,BGD,BWA,1,2,2,2.0
2011,BRA,BGD,CHE,1,2,2,2.0
2011,BRA,BGD,CHL,1,2,2,2.0
2011,BRA,BGD,COM,1,2,2,2.0
2011,BRA,BGD,CRI,1,2,2,2.0
2011,BRA,BGD,CUB,1,2,2,2.0
2011,BRA,BGD,DJI,1,2,2,2.0
2011,BRA,BGD,DZA,1,2,2,2.0
2011,BRA,BGD,ECU,1,2,2,2.0
2011,BRA,BGD,EGY,1,2,2,2.0
2011,BRA,BGD,FIN,1,2,2,2.0
2011,BRA,BGD,GIN,1,2,2,2.0
2011,BRA,BGD,GRC,1,2,2,2.0
2011,BRA,BGD,GRD,1,2,2,2.0
2011,BRA,BGD,GTM,1,2,2,2.0
2011,BRA,BGD,GUY,1,2,2,2.0
2011,BRA,BGD,IDN,1,2,2,2.0
2011,BRA,BGD,IRL,1,2,2,2.0
2011,BRA,BGD,BLR,1,2,2,2.0
2011,BRA,BGD,BHR,1,2,2,2.0
2011,BRA,BEL,ZWE,1,2,2,2.0
2011,BRA,BEL,SVN,1,2,2,2.0
2011,BRA,BEL,PNG,1,2,2,2.0
2011,BRA,BEL,PSE,1,2,2,2.0
2011,BRA,BEL,QAT,1,2,2,2.0
2011,BRA,BEL,SAU,1,2,2,2.0
2011,BRA,BEL,SDN,1,2,2,2.0
2011,BRA,BEL,SEN,1,2,2,2.0
2011,BRA,BEL,SOM,1,2,2,2.0
2011,BRA,BEL,SRB,1,2,2,2.0
2011,BRA,BEL,SWE,1,2,2,2.0
2011,BRA,BEL,YEM,1,2,2,2.0
2011,BRA,BEL,TJK,1,2,2,2.0
2011,BRA,BEL,TKM,1,2,2,2.0
2011,BRA,BEL,TUN,1,2,2,2.0
2011,BRA,BEL,TUR,1,2,2,2.0
2011,BRA,BEL,URY,1,2,2,2.0
2011,BRA,BEL,VCT,1,2,2,2.0
2011,BRA,BEL,VEN,1,2,2,2.0
2011,BRA,BEL,VNM,1,2,2,2.0
2011,BRA,BHR,TJK,1,2,2,2.0
2011,BRA,BHR,TKM,1,2,2,2.0
2011,BRA,BHR,TUN,1,2,2,2.0
2011,BRA,BRN,SRB,1,2,2,2.0
2011,BRA,BRN,SWE,1,2,2,2.0
2011,BRA,BRN,TJK,1,2,2,2.0
2011,BRA,BRN,TKM,1,2,2,2.0
2011,BRA,BRN,TUN,1,2,2,2.0
2011,BRA,BRN,TUR,1,2,2,2.0
2011,BRA,BRN,URY,1,2,2,2.0
2011,BRA,BRN,VCT,1,2,2,2.0
2011,BRA,BRN,VEN,1,2,2,2.0
2011,BRA,BRN,VNM,1,2,2,2.0
2011,BRA,BRN,YEM,1,2,2,2.0
2011,BRA,BRN,ZWE,1,2,2,2.0
2011,BRA,BWA,CHE,1,2,2,2.0
2011,BRA,BWA,CHL,1,2,2,2.0
2011,BRA,BWA,COM,1,2,2,2.0
2011,BRA,BWA,CRI,1,2,2,2.0
2011,BRA,BWA,CUB,1,2,2,2.0
2011,BRA,BWA,DJI,1,2,2,2.0
2011,BRA,BWA,DZA,1,2,2,2.0
2011,BRA,BWA,ECU,1,2,2,2.0
2011,BRA,BRN,SVN,1,2,2,2.0
2011,BRA,BRN,SOM,1,2,2,2.0
2011,BRA,BRN,LAO,1,2,2,2.0
2011,BRA,BRN,SEN,1,2,2,2.0
2011,BRA,BRN,LUX,1,2,2,2.0
2011,BRA,BRN,MAR,1,2,2,2.0
2011,BRA,BRN,MEX,1,2,2,2.0
2011,BRA,BRN,MLI,1,2,2,2.0
2011,BRA,BRN,MLT,1,2,2,2.0
2011,BRA,BRN,MRT,1,2,2,2.0
2011,BRA,BRN,MYS,1,2,2,2.0
2011,BRA,BRN,NAM,1,2,2,2.0
2011,BRA,BRN,NIC,1,2,2,2.0
2011,BRA,BRN,NOR,1,2,2,2.0
2011,BRA,BRN,OMN,1,2,2,2.0
2011,BRA,BRN,PAK,1,2,2,2.0
2011,BRA,BRN,PER,1,2,2,2.0
2011,BRA,BRN,PHL,1,2,2,2.0
2011,BRA,BRN,PNG,1,2,2,2.0
2011,BRA,BRN,PSE,1,2,2,2.0
2011,BRA,BRN,QAT,1,2,2,2.0
2011,BRA,BRN,SAU,1,2,2,2.0
2011,BRA,BRN,SDN,1,2,2,2.0
2011,BRA,BWA,EGY,1,2,2,2.0
2011,BRA,BWA,FIN,1,2,2,2.0
2011,BRA,BWA,GIN,1,2,2,2.0
2011,BRA,BWA,GRC,1,2,2,2.0
2011,BRA,BWA,OMN,1,2,2,2.0
2011,BRA,BWA,PAK,1,2,2,2.0
2011,BRA,BWA,PER,1,2,2,2.0
2011,BRA,BWA,PHL,1,2,2,2.0
2011,BRA,BWA,PNG,1,2,2,2.0
2011,BRA,BWA,PSE,1,2,2,2.0
2011,BRA,BWA,QAT,1,2,2,2.0
2011,BRA,BWA,SAU,1,2,2,2.0
2011,BRA,BWA,SDN,1,2,2,2.0
2011,BRA,BWA,SEN,1,2,2,2.0
2011,BRA,BWA,SOM,1,2,2,2.0
2011,BRA,BWA,SRB,1,2,2,2.0
2011,BRA,BWA,SVN,1,2,2,2.0
2011,BRA,BWA,SWE,1,2,2,2.0
2011,BRA,BWA,TJK,1,2,2,2.0
2011,BRA,BWA,TKM,1,2,2,2.0
2011,BRA,BWA,TUN,1,2,2,2.0
2011,BRA,BWA,TUR,1,2,2,2.0
2011,BRA,BWA,URY,1,2,2,2.0
2011,BRA,BWA,NOR,1,2,2,2.0
2011,BRA,BWA,NIC,1,2,2,2.0
2011,BRA,BWA,NAM,1,2,2,2.0
2011,BRA,BWA,JOR,1,2,2,2.0
2011,BRA,BWA,GRD,1,2,2,2.0
2011,BRA,BWA,GTM,1,2,2,2.0
2011,BRA,BWA,GUY,1,2,2,2.0
2011,BRA,BWA,IDN,1,2,2,2.0
2011,BRA,BWA,IRL,1,2,2,2.0
2011,BRA,BWA,IRQ,1,2,2,2.0
2011,BRA,BWA,ISL,1,2,2,2.0
2011,BRA,BWA,ISR,1,2,2,2.0
2011,BRA,BWA,KWT,1,2,2,2.0
2011,BRA,BWA,MYS,1,2,2,2.0
2011,BRA,BWA,LAO,1,2,2,2.0
2011,BRA,BWA,LIE,1,2,2,2.0
2011,BRA,BWA,LUX,1,2,2,2.0
2011,BRA,BWA,MAR,1,2,2,2.0
2011,BRA,BWA,MEX,1,2,2,2.0
2011,BRA,BWA,MLI,1,2,2,2.0
2011,BRA,BWA,MLT,1,2,2,2.0
2011,BRA,BWA,MRT,1,2,2,2.0
2011,BRA,BRN,LIE,1,2,2,2.0
2011,BRA,BRN,KWT,1,2,2,2.0
2011,BRA,BHR,TUR,1,2,2,2.0
2011,BRA,BLR,GTM,1,2,2,2.0
2011,BRA,BLR,IDN,1,2,2,2.0
2011,BRA,BLR,IRL,1,2,2,2.0
2011,BRA,BLR,IRQ,1,2,2,2.0
2011,BRA,BLR,ISL,1,2,2,2.0
2011,BRA,BLR,ISR,1,2,2,2.0
2011,BRA,BLR,JOR,1,2,2,2.0
2011,BRA,BLR,KWT,1,2,2,2.0
2011,BRA,BLR,LAO,1,2,2,2.0
2011,BRA,BLR,LIE,1,2,2,2.0
2011,BRA,BLR,LUX,1,2,2,2.0
2011,BRA,BLR,MAR,1,2,2,2.0
2011,BRA,BLR,MEX,1,2,2,2.0
2011,BRA,BLR,MLI,1,2,2,2.0
2011,BRA,BLR,MLT,1,2,2,2.0
2011,BRA,BLR,MRT,1,2,2,2.0
2011,BRA,BLR,MYS,1,2,2,2.0
2011,BRA,BLR,NAM,1,2,2,2.0
2011,BRA,BLR,NIC,1,2,2,2.0
2011,BRA,BLR,NOR,1,2,2,2.0
2011,BRA,BLR,GUY,1,2,2,2.0
2011,BRA,BLR,GRD,1,2,2,2.0
2011,BRA,BRN,JOR,1,2,2,2.0
2011,BRA,BLR,GRC,1,2,2,2.0
2011,BRA,BHR,URY,1,2,2,2.0
2011,BRA,BHR,VCT,1,2,2,2.0
2011,BRA,BHR,VEN,1,2,2,2.0
2011,BRA,BHR,VNM,1,2,2,2.0
2011,BRA,BHR,YEM,1,2,2,2.0
2011,BRA,BHR,ZWE,1,2,2,2.0
2011,BRA,BLR,BRN,1,2,2,2.0
2011,BRA,BLR,BWA,1,2,2,2.0
2011,BRA,BLR,CHE,1,2,2,2.0
2011,BRA,BLR,CHL,1,2,2,2.0
2011,BRA,BLR,COM,1,2,2,2.0
2011,BRA,BLR,CRI,1,2,2,2.0
2011,BRA,BLR,CUB,1,2,2,2.0
2011,BRA,BLR,DJI,1,2,2,2.0
2011,BRA,BLR,DZA,1,2,2,2.0
2011,BRA,BLR,ECU,1,2,2,2.0
2011,BRA,BLR,EGY,1,2,2,2.0
2011,BRA,BLR,FIN,1,2,2,2.0
2011,BRA,BLR,GIN,1,2,2,2.0
2011,BRA,BLR,OMN,1,2,2,2.0
2011,BRA,BLR,PAK,1,2,2,2.0
2011,BRA,BLR,PER,1,2,2,2.0
2011,BRA,BLR,PHL,1,2,2,2.0
2011,BRA,BRN,CHL,1,2,2,2.0
2011,BRA,BRN,COM,1,2,2,2.0
2011,BRA,BRN,CRI,1,2,2,2.0
2011,BRA,BRN,CUB,1,2,2,2.0
2011,BRA,BRN,DJI,1,2,2,2.0
2011,BRA,BRN,DZA,1,2,2,2.0
2011,BRA,BRN,ECU,1,2,2,2.0
2011,BRA,BRN,EGY,1,2,2,2.0
2011,BRA,BRN,FIN,1,2,2,2.0
2011,BRA,BRN,GIN,1,2,2,2.0
2011,BRA,BRN,GRC,1,2,2,2.0
2011,BRA,BRN,GRD,1,2,2,2.0
2011,BRA,BRN,GTM,1,2,2,2.0
2011,BRA,BRN,GUY,1,2,2,2.0
2011,BRA,BRN,IDN,1,2,2,2.0
2011,BRA,BRN,IRL,1,2,2,2.0
2011,BRA,BRN,IRQ,1,2,2,2.0
2011,BRA,BRN,ISL,1,2,2,2.0
2011,BRA,BRN,ISR,1,2,2,2.0
2011,BRA,BRN,CHE,1,2,2,2.0
2011,BRA,BRN,BWA,1,2,2,2.0
2011,BRA,BLR,ZWE,1,2,2,2.0
2011,BRA,BLR,SVN,1,2,2,2.0
2011,BRA,BLR,PNG,1,2,2,2.0
2011,BRA,BLR,PSE,1,2,2,2.0
2011,BRA,BLR,QAT,1,2,2,2.0
2011,BRA,BLR,SAU,1,2,2,2.0
2011,BRA,BLR,SDN,1,2,2,2.0
2011,BRA,BLR,SEN,1,2,2,2.0
2011,BRA,BLR,SOM,1,2,2,2.0
2011,BRA,BLR,SRB,1,2,2,2.0
2011,BRA,BLR,SWE,1,2,2,2.0
2011,BRA,BLR,YEM,1,2,2,2.0
2011,BRA,BLR,TJK,1,2,2,2.0
2011,BRA,BLR,TKM,1,2,2,2.0
2011,BRA,BLR,TUN,1,2,2,2.0
2011,BRA,BLR,TUR,1,2,2,2.0
2011,BRA,BLR,URY,1,2,2,2.0
2011,BRA,BLR,VCT,1,2,2,2.0
2011,BRA,BLR,VEN,1,2,2,2.0
2011,BRA,BLR,VNM,1,2,2,2.0
2011,BRA,DZA,PNG,1,2,2,2.0
2011,BRA,DZA,QAT,1,2,2,2.0
2011,BRA,LIE,VEN,1,2,2,2.0
2011,BRA,IRQ,LIE,1,2,2,2.0
2011,BRA,IRQ,MAR,1,2,2,2.0
2011,BRA,IRQ,MEX,1,2,2,2.0
2011,BRA,IRQ,MLI,1,2,2,2.0
2011,BRA,IRQ,MLT,1,2,2,2.0
2011,BRA,IRQ,MRT,1,2,2,2.0
2011,BRA,IRQ,MYS,1,2,2,2.0
2011,BRA,IRQ,NAM,1,2,2,2.0
2011,BRA,IRQ,NIC,1,2,2,2.0
2011,BRA,IRQ,NOR,1,2,2,2.0
2011,BRA,IRQ,OMN,1,2,2,2.0
2011,BRA,IRQ,PAK,1,2,2,2.0
2011,BRA,IRQ,PER,1,2,2,2.0
2011,BRA,IRQ,PHL,1,2,2,2.0
2011,BRA,IRQ,PNG,1,2,2,2.0
2011,BRA,IRQ,PSE,1,2,2,2.0
2011,BRA,IRQ,QAT,1,2,2,2.0
2011,BRA,IRQ,SAU,1,2,2,2.0
2011,BRA,IRQ,SDN,1,2,2,2.0
2011,BRA,IRQ,SEN,1,2,2,2.0
2011,BRA,IRQ,LUX,1,2,2,2.0
2011,BRA,IRQ,LAO,1,2,2,2.0
2011,BRA,IRQ,SRB,1,2,2,2.0
2011,BRA,IRQ,KWT,1,2,2,2.0
2011,BRA,IRL,SDN,1,2,2,2.0
2011,BRA,IRL,SEN,1,2,2,2.0
2011,BRA,IRL,SOM,1,2,2,2.0
2011,BRA,IRL,SRB,1,2,2,2.0
2011,BRA,IRL,SVN,1,2,2,2.0
2011,BRA,IRL,SWE,1,2,2,2.0
2011,BRA,IRL,TJK,1,2,2,2.0
2011,BRA,IRL,TKM,1,2,2,2.0
2011,BRA,IRL,TUN,1,2,2,2.0
2011,BRA,IRL,TUR,1,2,2,2.0
2011,BRA,IRL,URY,1,2,2,2.0
2011,BRA,IRL,VCT,1,2,2,2.0
2011,BRA,IRL,VEN,1,2,2,2.0
2011,BRA,IRL,VNM,1,2,2,2.0
2011,BRA,IRL,YEM,1,2,2,2.0
2011,BRA,IRL,ZWE,1,2,2,2.0
2011,BRA,IRQ,ISL,1,2,2,2.0
2011,BRA,IRQ,ISR,1,2,2,2.0
2011,BRA,IRQ,JOR,1,2,2,2.0
2011,BRA,IRQ,SOM,1,2,2,2.0
2011,BRA,IRQ,SVN,1,2,2,2.0
2011,BRA,ISL,URY,1,2,2,2.0
2011,BRA,ISL,MYS,1,2,2,2.0
2011,BRA,ISL,NIC,1,2,2,2.0
2011,BRA,ISL,NOR,1,2,2,2.0
2011,BRA,ISL,OMN,1,2,2,2.0
2011,BRA,ISL,PAK,1,2,2,2.0
2011,BRA,ISL,PER,1,2,2,2.0
2011,BRA,ISL,PHL,1,2,2,2.0
2011,BRA,ISL,PNG,1,2,2,2.0
2011,BRA,ISL,PSE,1,2,2,2.0
2011,BRA,ISL,QAT,1,2,2,2.0
2011,BRA,ISL,SAU,1,2,2,2.0
2011,BRA,ISL,SDN,1,2,2,2.0
2011,BRA,ISL,SEN,1,2,2,2.0
2011,BRA,ISL,SOM,1,2,2,2.0
2011,BRA,ISL,SRB,1,2,2,2.0
2011,BRA,ISL,SVN,1,2,2,2.0
2011,BRA,ISL,SWE,1,2,2,2.0
2011,BRA,ISL,TJK,1,2,2,2.0
2011,BRA,ISL,TKM,1,2,2,2.0
