year,mentioned_country,n_meetings,n_speeches,n_mentions,n_speaker_countries,avg_speech_country,avg_speech_meeting,avg_mention_country,avg_mention_meeting,avg_mention_speech,mentioned_member
1997,CHN,53,75,103,20,3.75,1.4150943396226414,5.15,1.9433962264150944,1.3733333333333333,P
1997,CIV,2,3,6,3,1.0,1.5,2.0,3.0,2.0,G
1997,CMR,2,3,3,1,3.0,1.5,3.0,1.5,1.0,G
1997,COD,1,2,3,2,1.0,2.0,1.5,3.0,1.5,G
1997,COG,9,21,38,14,1.5,2.3333333333333335,2.7142857142857144,4.222222222222222,1.8095238095238095,G
1997,COL,4,8,9,3,2.6666666666666665,2.0,3.0,2.25,1.125,G
1997,CPV,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
1997,CRI,53,76,83,19,4.0,1.4339622641509433,4.368421052631579,1.5660377358490567,1.0921052631578947,R
1997,CUB,5,6,9,2,3.0,1.2,4.5,1.8,1.5,G
1997,CZE,12,12,12,2,6.0,1.0,6.0,1.0,1.0,G
1997,DEU,20,24,50,11,2.1818181818181817,1.2,4.545454545454546,2.5,2.0833333333333335,G
1997,DNK,5,8,14,6,1.3333333333333333,1.6,2.3333333333333335,2.8,1.75,G
1997,DZA,5,8,11,4,2.0,1.6,2.75,2.2,1.375,G
1997,ECU,2,2,4,2,1.0,1.0,2.0,2.0,2.0,G
1997,EGY,60,78,81,17,4.588235294117647,1.3,4.764705882352941,1.35,1.0384615384615385,R
1997,ESH,4,5,8,4,1.25,1.25,2.0,2.0,1.6,G
1997,ESP,5,11,19,8,1.375,2.2,2.375,3.8,1.7272727272727273,G
1997,EST,5,5,5,2,2.5,1.0,2.5,1.0,1.0,G
1997,ETH,3,17,20,12,1.4166666666666667,5.666666666666667,1.6666666666666667,6.666666666666667,1.1764705882352942,G
1997,FIN,3,3,7,3,1.0,1.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,G
1997,FRA,59,85,91,17,5.0,1.4406779661016949,5.352941176470588,1.5423728813559323,1.0705882352941176,P
1997,GAB,2,4,4,4,1.0,2.0,1.0,2.0,1.0,G
1997,GBR,1,1,1,1,1.0,1.0,1.0,1.0,1.0,P
1997,GEO,6,6,31,6,1.0,1.0,5.166666666666667,5.166666666666667,5.166666666666667,G
1997,GHA,7,10,17,9,1.1111111111111112,1.4285714285714286,1.8888888888888888,2.4285714285714284,1.7,G
1997,GIN,20,29,58,13,2.230769230769231,1.45,4.461538461538462,2.9,2.0,G
1997,GMB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1997,GNB,47,47,48,12,3.9166666666666665,1.0,4.0,1.0212765957446808,1.0212765957446808,R
1997,GRC,4,7,13,5,1.4,1.75,2.6,3.25,1.8571428571428572,G
1997,GTM,5,31,202,23,1.3478260869565217,6.2,8.782608695652174,40.4,6.516129032258065,G
1997,GUY,1,1,3,1,1.0,1.0,3.0,3.0,3.0,G
1997,HKG,2,3,3,3,1.0,1.5,1.0,1.5,1.0,G
1997,HND,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1997,HRV,13,18,77,12,1.5,1.3846153846153846,6.416666666666667,5.923076923076923,4.277777777777778,G
1997,HTI,6,36,231,17,2.1176470588235294,6.0,13.588235294117647,38.5,6.416666666666667,G
1997,HUN,13,14,15,3,4.666666666666667,1.0769230769230769,5.0,1.1538461538461537,1.0714285714285714,G
1997,IDN,5,6,10,4,1.5,1.2,2.5,2.0,1.6666666666666667,G
1997,IND,3,4,5,3,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.25,G
1997,IRL,2,2,6,2,1.0,1.0,3.0,3.0,3.0,G
1997,IRN,10,17,17,10,1.7,1.7,1.7,1.7,1.0,G
1997,IRQ,14,66,450,16,4.125,4.714285714285714,28.125,32.142857142857146,6.818181818181818,G
1997,ISL,3,3,3,2,1.5,1.0,1.5,1.0,1.0,G
1997,ISR,6,63,277,45,1.4,10.5,6.155555555555556,46.166666666666664,4.396825396825397,G
1997,ITA,20,60,85,25,2.4,3.0,3.4,4.25,1.4166666666666667,G
1997,JAM,1,1,3,1,1.0,1.0,3.0,3.0,3.0,G
1997,JOR,4,7,9,3,2.3333333333333335,1.75,3.0,2.25,1.2857142857142858,G
1997,JPN,53,69,72,20,3.45,1.3018867924528301,3.6,1.3584905660377358,1.0434782608695652,R
1997,KAZ,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
1997,KEN,62,102,108,41,2.4878048780487805,1.6451612903225807,2.6341463414634148,1.7419354838709677,1.0588235294117647,R
1997,KGZ,3,3,3,2,1.5,1.0,1.5,1.0,1.0,G
1997,KHM,3,3,7,3,1.0,1.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,G
1997,KOR,56,68,72,18,3.7777777777777777,1.2142857142857142,4.0,1.2857142857142858,1.0588235294117647,R
1997,KWT,10,17,24,8,2.125,1.7,3.0,2.4,1.411764705882353,G
1997,LBN,6,11,21,9,1.2222222222222223,1.8333333333333333,2.3333333333333335,3.5,1.9090909090909092,G
1997,LBR,10,33,114,17,1.9411764705882353,3.3,6.705882352941177,11.4,3.4545454545454546,G
1997,LBY,4,8,17,8,1.0,2.0,2.125,4.25,2.125,G
1997,LSO,4,5,5,4,1.25,1.25,1.25,1.25,1.0,G
1997,LTU,12,12,12,2,6.0,1.0,6.0,1.0,1.0,G
1997,LUX,6,19,26,10,1.9,3.1666666666666665,2.6,4.333333333333333,1.368421052631579,G
1997,LVA,10,10,10,2,5.0,1.0,5.0,1.0,1.0,G
1997,MAR,5,8,11,4,2.0,1.6,2.75,2.2,1.375,G
1997,MEX,2,10,12,8,1.25,5.0,1.5,6.0,1.2,G
1997,MKD,8,28,105,16,1.75,3.5,6.5625,13.125,3.75,G
1997,MLI,6,14,14,10,1.4,2.3333333333333335,1.4,2.3333333333333335,1.0,G
1997,MLT,3,4,4,1,4.0,1.3333333333333333,4.0,1.3333333333333333,1.0,G
1997,MNE,2,2,5,2,1.0,1.0,2.5,2.5,2.5,G
1997,MOZ,7,11,11,6,1.8333333333333333,1.5714285714285714,1.8333333333333333,1.5714285714285714,1.0,G
1997,MUS,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
1997,MWI,4,10,10,4,2.5,2.5,2.5,2.5,1.0,G
1997,MYS,7,8,12,3,2.6666666666666665,1.1428571428571428,4.0,1.7142857142857142,1.5,G
1997,NAM,2,3,3,2,1.5,1.5,1.5,1.5,1.0,G
1997,NER,1,1,3,1,1.0,1.0,3.0,3.0,3.0,G
1997,NGA,4,6,9,4,1.5,1.5,2.25,2.25,1.5,G
1997,NIC,3,4,7,3,1.3333333333333333,1.3333333333333333,2.3333333333333335,2.3333333333333335,1.75,G
1997,NLD,19,47,60,13,3.6153846153846154,2.473684210526316,4.615384615384615,3.1578947368421053,1.2765957446808511,G
1997,NOR,15,22,28,8,2.75,1.4666666666666666,3.5,1.8666666666666667,1.2727272727272727,G
1997,OMN,3,4,6,1,4.0,1.3333333333333333,6.0,2.0,1.5,G
1997,PAK,10,22,39,11,2.0,2.2,3.5454545454545454,3.9,1.7727272727272727,G
1997,PAN,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1997,PER,2,4,6,1,4.0,2.0,6.0,3.0,1.5,G
1997,PHL,3,4,6,1,4.0,1.3333333333333333,6.0,2.0,1.5,G
1997,POL,59,80,81,25,3.2,1.3559322033898304,3.24,1.3728813559322033,1.0125,R
1997,PRT,58,96,104,25,3.84,1.6551724137931034,4.16,1.793103448275862,1.0833333333333333,R
1997,PSE,5,20,32,14,1.4285714285714286,4.0,2.2857142857142856,6.4,1.6,G
1997,QAT,7,13,21,5,2.6,1.8571428571428572,4.2,3.0,1.6153846153846154,G
1997,ROU,15,19,25,7,2.7142857142857144,1.2666666666666666,3.5714285714285716,1.6666666666666667,1.3157894736842106,G
1997,RUS,57,88,101,23,3.8260869565217392,1.543859649122807,4.391304347826087,1.7719298245614035,1.1477272727272727,P
1997,RWA,7,15,18,12,1.25,2.142857142857143,1.5,2.5714285714285716,1.2,G
1997,SAU,5,6,9,2,3.0,1.2,4.5,1.8,1.5,G
1997,SDN,4,5,9,2,2.5,1.25,4.5,2.25,1.8,G
1997,SGP,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1997,SLB,2,2,2,1,2.0,1.0,2.0,1.0,1.0,G
1997,SLE,11,33,196,17,1.9411764705882353,3.0,11.529411764705882,17.818181818181817,5.9393939393939394,G
1997,SLV,4,6,9,4,1.5,1.5,2.25,2.25,1.5,G
1997,SOM,6,39,233,26,1.5,6.5,8.961538461538462,38.833333333333336,5.9743589743589745,G
1997,SRB,2,2,5,2,1.0,1.0,2.5,2.5,2.5,G
1997,STP,3,3,3,2,1.5,1.0,1.5,1.0,1.0,G
1997,SUR,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
1997,SVK,12,12,12,2,6.0,1.0,6.0,1.0,1.0,G
1997,SVN,14,18,22,7,2.5714285714285716,1.2857142857142858,3.142857142857143,1.5714285714285714,1.2222222222222223,G
1997,SWE,54,71,75,19,3.736842105263158,1.3148148148148149,3.9473684210526314,1.3888888888888888,1.056338028169014,R
1997,SYR,3,4,4,1,4.0,1.3333333333333333,4.0,1.3333333333333333,1.0,G
1997,TCD,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1997,TJK,4,15,27,12,1.25,3.75,2.25,6.75,1.8,G
1997,TKM,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
1997,TTO,1,1,3,1,1.0,1.0,3.0,3.0,3.0,G
1997,TUN,5,9,11,3,3.0,1.8,3.6666666666666665,2.2,1.2222222222222223,G
1997,TUR,11,18,28,10,1.8,1.6363636363636365,2.8,2.5454545454545454,1.5555555555555556,G
1997,TZA,3,3,4,3,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
1997,UKR,5,6,8,3,2.0,1.2,2.6666666666666665,1.6,1.3333333333333333,G
1997,URY,2,3,3,1,3.0,1.5,3.0,1.5,1.0,G
1997,USA,57,115,127,31,3.7096774193548385,2.017543859649123,4.096774193548387,2.2280701754385963,1.1043478260869566,P
1997,UZB,3,4,4,4,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0,G
1997,YEM,2,3,5,1,3.0,1.5,5.0,2.5,1.6666666666666667,G
1997,ZAF,6,11,15,4,2.75,1.8333333333333333,3.75,2.5,1.3636363636363635,G
1997,ZMB,2,3,5,2,1.5,1.5,2.5,2.5,1.6666666666666667,G
1997,ZWE,11,18,29,10,1.8,1.6363636363636365,2.9,2.6363636363636362,1.6111111111111112,G
1998,AFG,12,53,405,22,2.409090909090909,4.416666666666667,18.40909090909091,33.75,7.6415094339622645,G
1998,AGO,25,114,467,32,3.5625,4.56,14.59375,18.68,4.0964912280701755,G
1998,ALB,4,14,18,8,1.75,3.5,2.25,4.5,1.2857142857142858,G
1998,ARE,5,10,21,3,3.3333333333333335,2.0,7.0,4.2,2.1,G
1998,ARG,10,23,33,8,2.875,2.3,4.125,3.3,1.434782608695652,G
1998,ARM,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,AUS,4,7,9,4,1.75,1.75,2.25,2.25,1.2857142857142858,G
1998,AUT,11,19,28,6,3.1666666666666665,1.7272727272727273,4.666666666666667,2.5454545454545454,1.4736842105263157,G
1998,AZE,3,4,7,2,2.0,1.3333333333333333,3.5,2.3333333333333335,1.75,G
1998,BDI,6,13,13,10,1.3,2.1666666666666665,1.3,2.1666666666666665,1.0,G
1998,BEL,3,5,7,1,5.0,1.6666666666666667,7.0,2.3333333333333335,1.4,G
1998,BFA,4,8,10,5,1.6,2.0,2.0,2.5,1.25,G
1998,BGD,7,9,9,4,2.25,1.2857142857142858,2.25,1.2857142857142858,1.0,G
1998,BGR,2,3,3,3,1.0,1.5,1.0,1.5,1.0,G
1998,BHR,69,77,79,14,5.5,1.1159420289855073,5.642857142857143,1.144927536231884,1.025974025974026,R
1998,BIH,12,50,182,25,2.0,4.166666666666667,7.28,15.166666666666666,3.64,G
1998,BLR,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,BRA,75,83,89,13,6.384615384615385,1.1066666666666667,6.846153846153846,1.1866666666666668,1.072289156626506,R
1998,BRB,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,BWA,2,4,4,3,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,G
1998,CAF,16,73,248,26,2.8076923076923075,4.5625,9.538461538461538,15.5,3.3972602739726026,G
1998,CAN,12,25,34,11,2.272727272727273,2.0833333333333335,3.090909090909091,2.8333333333333335,1.36,G
1998,CHE,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,CHL,5,7,9,6,1.1666666666666667,1.4,1.5,1.8,1.2857142857142858,G
1998,CHN,69,73,76,13,5.615384615384615,1.0579710144927537,5.846153846153846,1.1014492753623188,1.0410958904109588,P
1998,CIV,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,CMR,2,2,2,1,2.0,1.0,2.0,1.0,1.0,G
1998,COD,6,7,9,6,1.1666666666666667,1.1666666666666667,1.5,1.5,1.2857142857142858,G
1998,COG,14,29,51,17,1.7058823529411764,2.0714285714285716,3.0,3.642857142857143,1.7586206896551724,G
1998,COL,5,9,11,3,3.0,1.8,3.6666666666666665,2.2,1.2222222222222223,G
1998,COM,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,CPV,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
1998,CRI,77,95,103,15,6.333333333333333,1.2337662337662338,6.866666666666666,1.3376623376623376,1.0842105263157895,R
1998,CUB,5,9,12,3,3.0,1.8,4.0,2.4,1.3333333333333333,G
1998,CZE,18,20,21,3,6.666666666666667,1.1111111111111112,7.0,1.1666666666666667,1.05,G
1998,DEU,19,28,54,12,2.3333333333333335,1.4736842105263157,4.5,2.8421052631578947,1.9285714285714286,G
1998,DJI,3,3,4,3,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,G
1998,DZA,7,13,18,5,2.6,1.8571428571428572,3.6,2.5714285714285716,1.3846153846153846,G
1998,ECU,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,EGY,12,23,31,8,2.875,1.9166666666666667,3.875,2.5833333333333335,1.3478260869565217,G
1998,ERI,3,6,9,5,1.2,2.0,1.8,3.0,1.5,G
1998,ESH,10,12,12,11,1.0909090909090908,1.2,1.0909090909090908,1.2,1.0,G
1998,ESP,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,EST,16,16,16,2,8.0,1.0,8.0,1.0,1.0,G
1998,ETH,6,9,13,8,1.125,1.5,1.625,2.1666666666666665,1.4444444444444444,G
1998,FJI,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,FRA,73,125,139,21,5.9523809523809526,1.7123287671232876,6.619047619047619,1.904109589041096,1.112,P
1998,GAB,68,73,78,13,5.615384615384615,1.0735294117647058,6.0,1.1470588235294117,1.0684931506849316,R
1998,GBR,4,5,6,4,1.25,1.25,1.5,1.5,1.2,P
1998,GEO,5,20,69,17,1.1764705882352942,4.0,4.0588235294117645,13.8,3.45,G
1998,GHA,3,5,6,3,1.6666666666666667,1.6666666666666667,2.0,2.0,1.2,G
1998,GIN,11,23,31,14,1.6428571428571428,2.090909090909091,2.2142857142857144,2.8181818181818183,1.3478260869565217,G
1998,GMB,72,96,101,26,3.6923076923076925,1.3333333333333333,3.8846153846153846,1.4027777777777777,1.0520833333333333,R
1998,GNQ,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,GRC,3,5,6,3,1.6666666666666667,1.6666666666666667,2.0,2.0,1.2,G
1998,GTM,3,6,6,6,1.0,2.0,1.0,2.0,1.0,G
1998,GUY,2,3,4,1,3.0,1.5,4.0,2.0,1.3333333333333333,G
1998,HRV,11,20,49,13,1.5384615384615385,1.8181818181818181,3.769230769230769,4.454545454545454,2.45,G
1998,HTI,4,18,89,13,1.3846153846153846,4.5,6.846153846153846,22.25,4.944444444444445,G
1998,HUN,18,21,22,3,7.0,1.1666666666666667,7.333333333333333,1.2222222222222223,1.0476190476190477,G
1998,IDN,10,16,24,6,2.6666666666666665,1.6,4.0,2.4,1.5,G
1998,IND,9,42,177,26,1.6153846153846154,4.666666666666667,6.8076923076923075,19.666666666666668,4.214285714285714,G
1998,IRN,11,33,46,16,2.0625,3.0,2.875,4.181818181818182,1.393939393939394,G
1998,IRQ,14,95,533,27,3.5185185185185186,6.785714285714286,19.74074074074074,38.07142857142857,5.610526315789474,G
1998,ISL,9,9,9,2,4.5,1.0,4.5,1.0,1.0,G
1998,ISR,5,46,246,38,1.2105263157894737,9.2,6.473684210526316,49.2,5.3478260869565215,G
1998,ITA,15,24,39,12,2.0,1.6,3.25,2.6,1.625,G
1998,JAM,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
1998,JOR,3,7,9,3,2.3333333333333335,2.3333333333333335,3.0,3.0,1.2857142857142858,G
1998,JPN,74,107,118,20,5.35,1.445945945945946,5.9,1.5945945945945945,1.102803738317757,R
1998,KAZ,2,3,7,2,1.5,1.5,3.5,3.5,2.3333333333333335,G
1998,KEN,74,102,115,30,3.4,1.3783783783783783,3.8333333333333335,1.554054054054054,1.1274509803921569,R
1998,KGZ,2,3,5,3,1.0,1.5,1.6666666666666667,2.5,1.6666666666666667,G
1998,KHM,4,7,7,6,1.1666666666666667,1.75,1.1666666666666667,1.75,1.0,G
1998,KOR,9,17,17,7,2.4285714285714284,1.8888888888888888,2.4285714285714284,1.8888888888888888,1.0,G
1998,KWT,9,27,37,14,1.9285714285714286,3.0,2.642857142857143,4.111111111111111,1.3703703703703705,G
1998,LAO,1,2,6,1,2.0,2.0,6.0,6.0,3.0,G
1998,LBN,7,14,26,8,1.75,2.0,3.25,3.7142857142857144,1.8571428571428572,G
1998,LBR,10,47,63,22,2.1363636363636362,4.7,2.8636363636363638,6.3,1.3404255319148937,G
1998,LBY,4,62,470,39,1.5897435897435896,15.5,12.051282051282051,117.5,7.580645161290323,G
1998,LIE,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,LKA,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,LSO,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,LTU,17,17,17,2,8.5,1.0,8.5,1.0,1.0,G
1998,LUX,1,5,6,5,1.0,5.0,1.2,6.0,1.2,G
1998,LVA,13,15,16,3,5.0,1.1538461538461537,5.333333333333333,1.2307692307692308,1.0666666666666667,G
1998,MAR,7,14,20,5,2.8,2.0,4.0,2.857142857142857,1.4285714285714286,G
1998,MDA,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,MEX,2,6,8,3,2.0,3.0,2.6666666666666665,4.0,1.3333333333333333,G
1998,MKD,2,10,32,9,1.1111111111111112,5.0,3.5555555555555554,16.0,3.2,G
1998,MLI,10,21,26,11,1.9090909090909092,2.1,2.3636363636363638,2.6,1.2380952380952381,G
1998,MLT,1,3,4,1,3.0,3.0,4.0,4.0,1.3333333333333333,G
1998,MNE,2,5,10,3,1.6666666666666667,2.5,3.3333333333333335,5.0,2.0,G
1998,MNG,2,3,3,1,3.0,1.5,3.0,1.5,1.0,G
1998,MOZ,7,18,21,11,1.6363636363636365,2.5714285714285716,1.9090909090909092,3.0,1.1666666666666667,G
1998,MRT,6,13,17,7,1.8571428571428572,2.1666666666666665,2.4285714285714284,2.8333333333333335,1.3076923076923077,G
1998,MUS,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,MWI,2,2,2,2,1.0,1.0,1.0,1.0,1.0,G
1998,MYS,7,13,19,4,3.25,1.8571428571428572,4.75,2.7142857142857144,1.4615384615384615,G
1998,MYT,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
1998,NAM,8,13,16,8,1.625,1.625,2.0,2.0,1.2307692307692308,G
1998,NER,1,2,2,2,1.0,2.0,1.0,2.0,1.0,G
1998,NGA,8,17,19,7,2.4285714285714284,2.125,2.7142857142857144,2.375,1.1176470588235294,G
1998,NIC,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,NLD,5,19,42,14,1.3571428571428572,3.8,3.0,8.4,2.210526315789474,G
1998,NOR,18,23,30,8,2.875,1.2777777777777777,3.75,1.6666666666666667,1.3043478260869565,G
1998,NZL,2,5,7,3,1.6666666666666667,2.5,2.3333333333333335,3.5,1.4,G
1998,OMN,3,6,7,2,3.0,2.0,3.5,2.3333333333333335,1.1666666666666667,G
1998,PAK,13,56,176,27,2.074074074074074,4.3076923076923075,6.518518518518518,13.538461538461538,3.142857142857143,G
1998,PAN,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,PER,3,5,8,3,1.6666666666666667,1.6666666666666667,2.6666666666666665,2.6666666666666665,1.6,G
1998,PHL,3,4,5,2,2.0,1.3333333333333333,2.5,1.6666666666666667,1.25,G
1998,PNG,1,1,3,1,1.0,1.0,3.0,3.0,3.0,G
1998,POL,22,27,32,6,4.5,1.2272727272727273,5.333333333333333,1.4545454545454546,1.1851851851851851,G
1998,PRT,72,95,104,17,5.588235294117647,1.3194444444444444,6.117647058823529,1.4444444444444444,1.0947368421052632,R
1998,PRY,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,PSE,5,15,26,13,1.1538461538461537,3.0,2.0,5.2,1.7333333333333334,G
1998,QAT,4,10,12,5,2.0,2.5,2.4,3.0,1.2,G
1998,ROU,18,21,22,3,7.0,1.1666666666666667,7.333333333333333,1.2222222222222223,1.0476190476190477,G
1998,RUS,67,96,106,22,4.363636363636363,1.4328358208955223,4.818181818181818,1.5820895522388059,1.1041666666666667,P
1998,RWA,15,65,152,25,2.6,4.333333333333333,6.08,10.133333333333333,2.3384615384615386,G
1998,SAU,3,5,6,3,1.6666666666666667,1.6666666666666667,2.0,2.0,1.2,G
1998,SDN,11,22,27,12,1.8333333333333333,2.0,2.25,2.4545454545454546,1.2272727272727273,G
1998,SLE,17,80,345,25,3.2,4.705882352941177,13.8,20.294117647058822,4.3125,G
1998,SLV,3,5,10,4,1.25,1.6666666666666667,2.5,3.3333333333333335,2.0,G
1998,SOM,7,20,30,16,1.25,2.857142857142857,1.875,4.285714285714286,1.5,G
1998,SRB,5,12,20,8,1.5,2.4,2.5,4.0,1.6666666666666667,G
1998,SVK,19,24,26,4,6.0,1.263157894736842,6.5,1.368421052631579,1.0833333333333333,G
1998,SVN,70,94,101,17,5.529411764705882,1.3428571428571427,5.9411764705882355,1.4428571428571428,1.074468085106383,R
1998,SWE,70,109,118,18,6.055555555555555,1.5571428571428572,6.555555555555555,1.6857142857142857,1.0825688073394495,R
1998,SWZ,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,SYC,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,SYR,3,5,8,2,2.5,1.6666666666666667,4.0,2.6666666666666665,1.6,G
1998,TCD,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
1998,TJK,3,5,9,5,1.0,1.6666666666666667,1.8,3.0,1.8,G
1998,TUN,7,12,17,4,3.0,1.7142857142857142,4.25,2.4285714285714284,1.4166666666666667,G
1998,TUR,3,8,12,3,2.6666666666666665,2.6666666666666665,4.0,4.0,1.5,G
1998,TZA,8,19,28,11,1.7272727272727273,2.375,2.5454545454545454,3.5,1.4736842105263157,G
1998,UGA,6,11,14,8,1.375,1.8333333333333333,1.75,2.3333333333333335,1.2727272727272727,G
1998,UKR,8,15,21,5,3.0,1.875,4.2,2.625,1.4,G
1998,URY,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,USA,79,190,298,50,3.8,2.4050632911392404,5.96,3.7721518987341773,1.568421052631579,P
1998,UZB,1,3,4,2,1.5,3.0,2.0,4.0,1.3333333333333333,G
1998,VNM,1,1,2,1,1.0,1.0,2.0,2.0,2.0,G
1998,VUT,1,1,1,1,1.0,1.0,1.0,1.0,1.0,G
1998,YEM,3,6,8,2,3.0,2.0,4.0,2.6666666666666665,1.3333333333333333,G
1998,ZAF,12,23,28,16,1.4375,1.9166666666666667,1.75,2.3333333333333335,1.2173913043478262,G
1998,ZMB,3,3,3,3,1.0,1.0,1.0,1.0,1.0,G
1998,ZWE,8,27,33,16,1.6875,3.375,2.0625,4.125,1.2222222222222223,G
1999,AFG,10,50,359,26,1.9230769230769231,5.0,13.807692307692308,35.9,7.18,G
1999,AGO,32,114,214,40,2.85,3.5625,5.35,6.6875,1.8771929824561404,G
1999,ALB,12,24,32,12,2.0,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,G
1999,ARE,4,7,9,3,2.3333333333333335,1.75,3.0,2.25,1.2857142857142858,G
1999,ARG,77,92,95,14,6.571428571428571,1.1948051948051948,6.785714285714286,1.2337662337662338,1.0326086956521738,R
1999,AUS,13,37,49,15,2.466666666666667,2.8461538461538463,3.2666666666666666,3.769230769230769,1.3243243243243243,G
1999,AUT,2,3,4,2,1.5,1.5,2.0,2.0,1.3333333333333333,G
1999,AZE,3,3,4,2,1.5,1.0,2.0,1.3333333333333333,1.3333333333333333,G
1999,BDI,14,49,230,25,1.96,3.5,9.2,16.428571428571427,4.6938775510204085,G
1999,BEL,6,8,11,3,2.6666666666666665,1.3333333333333333,3.6666666666666665,1.8333333333333333,1.375,G
1999,BFA,2,5,5,2,2.5,2.5,2.5,2.5,1.0,G
1999,BGD,10,14,14,6,2.3333333333333335,1.4,2.3333333333333335,1.4,1.0,G
1999,BGR,3,5,7,3,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,1.4,G
1999,BHR,76,94,101,15,6.266666666666667,1.236842105263158,6.733333333333333,1.3289473684210527,1.074468085106383,R
1999,BHS,2,4,5,2,2.0,2.0,2.5,2.5,1.25,G
1999,BIH,15,45,171,21,2.142857142857143,3.0,8.142857142857142,11.4,3.8,G
1999,BLR,10,19,31,8,2.375,1.9,3.875,3.1,1.631578947368421,G
1999,BRA,70,87,95,16,5.4375,1.2428571428571429,5.9375,1.3571428571428572,1.0919540229885059,R
1999,BWA,6,14,17,12,1.1666666666666667,2.3333333333333335,1.4166666666666667,2.8333333333333335,1.2142857142857142,G
1999,CAF,17,46,105,21,2.1904761904761907,2.7058823529411766,5.0,6.176470588235294,2.282608695652174,G
1999,CAN,85,148,170,35,4.228571428571429,1.7411764705882353,4.857142857142857,2.0,1.1486486486486487,R
1999,CHE,7,10,13,5,2.0,1.4285714285714286,2.6,1.8571428571428572,1.3,G
1999,CHL,3,3,3,2,1.5,1.0,1.5,1.0,1.0,G
1999,CHN,79,99,104,25,3.96,1.2531645569620253,4.16,1.3164556962025316,1.0505050505050506,P
1999,CIV,2,2,3,2,1.0,1.0,1.5,1.5,1.5,G
1999,CMR,2,4,4,3,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,G
1999,COD,10,14,15,11,1.2727272727272727,1.4,1.3636363636363635,1.5,1.0714285714285714,G
1999,COG,32,171,703,48,3.5625,5.34375,14.645833333333334,21.96875,4.111111111111111,G
1999,COL,6,10,12,8,1.25,1.6666666666666667,1.5,2.0,1.2,G
1999,CPV,2,2,2,1,2.0,1.0,2.0,1.0,1.0,G
1999,CRI,5,7,10,4,1.75,1.4,2.5,2.0,1.4285714285714286,G
1999,CUB,10,14,21,6,2.3333333333333335,1.4,3.5,2.1,1.5,G
1999,CZE,15,15,15,3,5.0,1.0,5.0,1.0,1.0,G
1999,DEU,25,37,65,14,2.642857142857143,1.48,4.642857142857143,2.6,1.7567567567567568,G
1999,DJI,4,4,7,4,1.0,1.0,1.75,1.75,1.75,G
1999,DNK,1,2,2,1,2.0,2.0,2.0,2.0,1.0,G
1999,DOM,1,3,4,1,3.0,3.0,4.0,4.0,1.3333333333333333,G
1999,DZA,12,32,39,25,1.28,2.6666666666666665,1.56,3.25,1.21875,G
