year,speaker_country,mentioned_country,n_meetings,n_speeches,n_mentions,avg_mention_speech,avg_mention_meeting,speaker_member,mentioned_member
2009,VNM,HRV,5,5,7,1.4,1.4,R,R
2009,VNM,HTI,3,3,17,5.667,5.667,R,G
2009,VNM,HUN,1,1,1,1.0,1.0,R,G
2009,VNM,IDN,4,4,4,1.0,1.0,R,G
2009,VNM,IND,2,2,3,1.5,1.5,R,G
2009,VNM,IRL,2,2,2,1.0,1.0,R,G
2009,VNM,IRN,2,2,2,1.0,1.0,R,G
2009,VNM,IRQ,2,2,26,13.0,13.0,R,G
2009,VNM,ISL,4,4,4,1.0,1.0,R,G
2009,VNM,ISR,6,8,26,3.25,4.333,R,G
2009,VNM,ITA,2,2,3,1.5,1.5,R,G
2009,VNM,JOR,2,2,2,1.0,1.0,R,G
2009,VNM,JPN,5,5,8,1.6,1.6,R,R
2009,VNM,KEN,2,2,2,1.0,1.0,R,G
2009,VNM,KHM,2,2,3,1.5,1.5,R,G
2009,VNM,KOR,2,2,2,1.0,1.0,R,G
2009,VNM,LAO,2,2,3,1.5,1.5,R,G
2009,VNM,LBN,4,4,10,2.5,2.5,R,G
2009,VNM,LBR,2,2,2,1.0,1.0,R,G
2009,VNM,LBY,2,2,2,1.0,1.0,R,R
2009,VNM,LIE,2,2,2,1.0,1.0,R,G
2009,VNM,LKA,3,4,4,1.0,1.333,R,G
2009,VNM,LUX,2,2,2,1.0,1.0,R,G
2009,VNM,MAR,4,4,4,1.0,1.0,R,G
2009,VNM,MDG,1,1,1,1.0,1.0,R,G
2009,VNM,MDV,1,2,2,1.0,2.0,R,G
2009,VNM,MEX,6,6,8,1.333,1.333,R,R
2009,VNM,MMR,2,2,12,6.0,6.0,R,G
2009,VNM,MRT,1,1,1,1.0,1.0,R,G
2009,VNM,MYS,2,2,2,1.0,1.0,R,G
2009,VNM,NGA,3,4,4,1.0,1.333,R,G
2009,VNM,NIC,2,2,2,1.0,1.0,R,G
2009,VNM,NLD,3,3,3,1.0,1.0,R,G
2009,VNM,NOR,3,4,5,1.25,1.667,R,G
2009,VNM,NPL,1,1,3,3.0,3.0,R,G
2009,VNM,NZL,2,3,3,1.0,1.5,R,G
2009,VNM,PAK,3,3,3,1.0,1.0,R,G
2009,VNM,PER,1,1,2,2.0,2.0,R,G
2009,VNM,PHL,3,4,5,1.25,1.667,R,G
2009,VNM,PNG,2,2,2,1.0,1.0,R,G
2009,VNM,PRT,3,4,4,1.0,1.333,R,G
2009,VNM,PSE,4,5,6,1.2,1.5,R,G
2009,VNM,QAT,1,1,1,1.0,1.0,R,G
2009,VNM,RUS,7,7,7,1.0,1.0,R,P
2009,VNM,RWA,3,3,3,1.0,1.0,R,G
2009,VNM,SDN,6,6,13,2.167,2.167,R,G
2009,VNM,SGP,2,2,3,1.5,1.5,R,G
2009,VNM,SLE,7,7,44,6.286,6.286,R,G
2009,VNM,SOM,6,7,46,6.571,7.667,R,G
2009,VNM,SRB,5,7,10,1.429,2.0,R,G
2009,VNM,SWE,5,8,8,1.0,1.6,R,G
2009,VNM,SYR,2,2,2,1.0,1.0,R,G
2009,VNM,TCD,3,3,7,2.333,2.333,R,G
2009,VNM,THA,3,4,5,1.25,1.667,R,G
2009,VNM,TLS,2,4,27,6.75,13.5,R,G
2009,VNM,TUN,1,2,2,1.0,2.0,R,G
2009,VNM,TUR,8,8,10,1.25,1.25,R,R
2009,VNM,TZA,4,4,4,1.0,1.0,R,G
2009,VNM,UGA,7,7,11,1.571,1.571,R,R
2009,VNM,UKR,2,2,2,1.0,1.0,R,G
2009,VNM,URY,1,1,2,2.0,2.0,R,G
2009,VNM,USA,11,11,15,1.364,1.364,R,P
2009,VNM,VEN,3,4,4,1.0,1.333,R,G
2009,VNM,VNM,64,65,148,2.277,2.312,R,R
2009,VNM,ZAF,7,8,9,1.125,1.286,R,G
2009,VNM,ZWE,1,1,1,1.0,1.0,R,G
2009,ZAF,BDI,3,3,3,1.0,1.0,G,G
2009,ZAF,COG,3,3,3,1.0,1.0,G,G
2009,ZAF,CUB,1,1,1,1.0,1.0,G,G
2009,ZAF,EGY,3,3,3,1.0,1.0,G,G
2009,ZAF,ISR,3,3,15,5.0,5.0,G,G
2009,ZAF,LBN,1,1,3,3.0,3.0,G,G
2009,ZAF,MAR,1,1,1,1.0,1.0,G,G
2009,ZAF,MDG,1,1,1,1.0,1.0,G,G
2009,ZAF,PSE,3,3,4,1.333,1.333,G,G
2009,ZAF,RWA,1,1,1,1.0,1.0,G,G
2009,ZAF,SDN,1,1,1,1.0,1.0,G,G
2009,ZAF,SOM,4,4,4,1.0,1.0,G,G
2009,ZAF,TLS,2,2,30,15.0,15.0,G,G
2009,ZAF,UGA,1,1,1,1.0,1.0,G,R
2009,ZAF,USA,1,1,2,2.0,2.0,G,P
2009,ZAF,ZAF,13,13,84,6.462,6.462,G,G
2009,ZAF,ZWE,2,2,5,2.5,2.5,G,G
2009,ZMB,ZMB,1,1,1,1.0,1.0,G,G
2010,AFG,AFG,11,12,150,12.5,13.636,G,G
2010,AFG,DEU,1,1,1,1.0,1.0,G,G
2010,AFG,IND,2,2,2,1.0,1.0,G,G
2010,AFG,JPN,2,2,2,1.0,1.0,G,R
2010,AFG,MEX,1,1,1,1.0,1.0,G,R
2010,AFG,PAK,2,2,4,2.0,2.0,G,G
2010,AFG,TKM,2,2,2,1.0,1.0,G,G
2010,AFG,TUR,2,2,2,1.0,1.0,G,R
2010,AFG,USA,1,1,1,1.0,1.0,G,P
2010,ARE,ARE,1,1,6,6.0,6.0,G,G
2010,ARE,ISR,1,1,15,15.0,15.0,G,G
2010,ARE,LBN,1,1,1,1.0,1.0,G,R
2010,ARG,ARG,11,11,49,4.455,4.455,G,G
2010,ARG,AUT,1,1,2,2.0,2.0,G,R
2010,ARG,BEL,1,1,1,1.0,1.0,G,G
2010,ARG,CHL,1,1,2,2.0,2.0,G,G
2010,ARG,CRI,1,1,1,1.0,1.0,G,G
2010,ARG,DNK,1,1,1,1.0,1.0,G,G
2010,ARG,HTI,3,3,24,8.0,8.0,G,G
2010,ARG,ISR,1,1,5,5.0,5.0,G,G
2010,ARG,JPN,1,1,3,3.0,3.0,G,R
2010,ARG,MEX,1,1,1,1.0,1.0,G,R
2010,ARG,PAN,1,1,1,1.0,1.0,G,G
2010,ARG,PER,1,1,1,1.0,1.0,G,G
2010,ARG,PSE,1,1,2,2.0,2.0,G,G
2010,ARG,RWA,3,3,3,1.0,1.0,G,G
2010,ARG,SDN,1,1,1,1.0,1.0,G,G
2010,ARG,SVK,1,1,1,1.0,1.0,G,G
2010,ARG,TUR,1,1,1,1.0,1.0,G,R
2010,ARG,UGA,2,2,2,1.0,1.0,G,R
2010,ARG,URY,1,1,1,1.0,1.0,G,G
2010,ARG,USA,1,1,2,2.0,2.0,G,P
2010,ARG,VNM,1,1,1,1.0,1.0,G,G
2010,ARM,ARM,7,7,29,4.143,4.143,G,G
2010,ARM,BIH,1,1,1,1.0,1.0,G,R
2010,ARM,JPN,1,1,1,1.0,1.0,G,R
2010,ARM,LKA,1,1,1,1.0,1.0,G,G
2010,ARM,RWA,1,1,1,1.0,1.0,G,G
2010,AUS,AFG,8,8,56,7.0,7.0,G,G
2010,AUS,AUS,20,20,103,5.15,5.15,G,G
2010,AUS,BIH,1,1,1,1.0,1.0,G,R
2010,AUS,BRA,1,1,1,1.0,1.0,G,R
2010,AUS,CAF,1,1,1,1.0,1.0,G,G
2010,AUS,CAN,3,3,3,1.0,1.0,G,G
2010,AUS,CHN,1,1,1,1.0,1.0,G,P
2010,AUS,COG,4,4,5,1.25,1.25,G,G
2010,AUS,CRI,1,1,3,3.0,3.0,G,G
2010,AUS,FJI,1,1,1,1.0,1.0,G,G
2010,AUS,GAB,1,1,1,1.0,1.0,G,R
2010,AUS,GIN,1,1,2,2.0,2.0,G,G
2010,AUS,GMB,1,1,1,1.0,1.0,G,G
2010,AUS,HTI,1,1,1,1.0,1.0,G,G
2010,AUS,IDN,1,1,1,1.0,1.0,G,G
2010,AUS,IRL,2,2,2,1.0,1.0,G,G
2010,AUS,JOR,1,1,1,1.0,1.0,G,G
2010,AUS,JPN,4,4,5,1.25,1.25,G,R
2010,AUS,KOR,1,1,1,1.0,1.0,G,G
2010,AUS,LBN,1,1,1,1.0,1.0,G,R
2010,AUS,LBR,1,1,1,1.0,1.0,G,G
2010,AUS,LIE,1,1,1,1.0,1.0,G,G
2010,AUS,LKA,1,1,2,2.0,2.0,G,G
2010,AUS,MEX,4,4,4,1.0,1.0,G,R
2010,AUS,MMR,1,1,3,3.0,3.0,G,G
2010,AUS,NGA,2,2,2,1.0,1.0,G,R
2010,AUS,NLD,1,1,2,2.0,2.0,G,G
2010,AUS,NPL,1,1,1,1.0,1.0,G,G
2010,AUS,NZL,1,1,1,1.0,1.0,G,G
2010,AUS,PAK,1,1,2,2.0,2.0,G,G
2010,AUS,PHL,1,1,3,3.0,3.0,G,G
2010,AUS,PRT,1,1,1,1.0,1.0,G,G
2010,AUS,SGP,1,1,1,1.0,1.0,G,G
2010,AUS,SLB,2,2,2,1.0,1.0,G,G
2010,AUS,SLE,1,1,1,1.0,1.0,G,G
2010,AUS,SVK,1,1,1,1.0,1.0,G,G
2010,AUS,THA,1,1,1,1.0,1.0,G,G
2010,AUS,TLS,3,3,33,11.0,11.0,G,G
2010,AUS,TON,1,1,1,1.0,1.0,G,G
2010,AUS,URY,1,1,1,1.0,1.0,G,G
2010,AUS,USA,3,3,4,1.333,1.333,G,P
2010,AUS,ZAF,2,2,2,1.0,1.0,G,G
2010,AUT,AFG,9,9,54,6.0,6.0,R,G
2010,AUT,AUT,60,60,246,4.1,4.1,R,R
2010,AUT,BDI,3,3,3,1.0,1.0,R,G
2010,AUT,BIH,6,6,33,5.5,5.5,R,R
2010,AUT,BRA,1,1,1,1.0,1.0,R,R
2010,AUT,CAF,4,4,6,1.5,1.5,R,G
2010,AUT,CAN,2,2,2,1.0,1.0,R,G
2010,AUT,CHE,1,1,1,1.0,1.0,R,G
2010,AUT,CHN,2,2,2,1.0,1.0,R,P
2010,AUT,COG,11,11,16,1.455,1.455,R,G
2010,AUT,CRI,2,2,2,1.0,1.0,R,G
2010,AUT,DEU,1,1,1,1.0,1.0,R,G
2010,AUT,DJI,3,3,6,2.0,2.0,R,G
2010,AUT,ERI,2,2,3,1.5,1.5,R,G
2010,AUT,ESH,1,1,3,3.0,3.0,R,G
2010,AUT,ESP,2,2,2,1.0,1.0,R,G
2010,AUT,ETH,1,1,1,1.0,1.0,R,G
2010,AUT,FRA,2,2,3,1.5,1.5,R,P
2010,AUT,GAB,1,1,1,1.0,1.0,R,R
2010,AUT,GEO,1,1,1,1.0,1.0,R,G
2010,AUT,GIN,2,2,2,1.0,1.0,R,G
2010,AUT,HRV,2,2,2,1.0,1.0,R,G
2010,AUT,HTI,3,3,15,5.0,5.0,R,G
2010,AUT,IDN,1,1,2,2.0,2.0,R,G
2010,AUT,IRN,1,1,7,7.0,7.0,R,G
2010,AUT,IRQ,1,1,8,8.0,8.0,R,G
2010,AUT,ISR,5,5,35,7.0,7.0,R,G
2010,AUT,JPN,4,4,4,1.0,1.0,R,R
2010,AUT,KAZ,1,1,5,5.0,5.0,R,G
2010,AUT,KEN,4,4,5,1.25,1.25,R,G
2010,AUT,KGZ,1,1,1,1.0,1.0,R,G
2010,AUT,KWT,1,1,2,2.0,2.0,R,G
2010,AUT,LBN,6,6,9,1.5,1.5,R,R
2010,AUT,LBR,3,3,3,1.0,1.0,R,G
2010,AUT,MEX,4,4,4,1.0,1.0,R,R
2010,AUT,NER,1,1,1,1.0,1.0,R,G
2010,AUT,NGA,2,2,2,1.0,1.0,R,R
2010,AUT,NOR,1,1,1,1.0,1.0,R,G
2010,AUT,NPL,1,1,3,3.0,3.0,R,G
2010,AUT,PAK,1,1,1,1.0,1.0,R,G
2010,AUT,PHL,1,1,1,1.0,1.0,R,G
2010,AUT,PSE,4,4,7,1.75,1.75,R,G
2010,AUT,RUS,2,2,2,1.0,1.0,R,P
2010,AUT,RWA,3,3,4,1.333,1.333,R,G
2010,AUT,SDN,6,6,28,4.667,4.667,R,G
2010,AUT,SGP,1,1,1,1.0,1.0,R,G
2010,AUT,SLE,2,2,3,1.5,1.5,R,G
2010,AUT,SOM,7,7,35,5.0,5.0,R,G
2010,AUT,SRB,5,5,16,3.2,3.2,R,G
2010,AUT,SSD,2,2,3,1.5,1.5,R,G
2010,AUT,TCD,7,7,10,1.429,1.429,R,G
2010,AUT,TJK,1,1,1,1.0,1.0,R,G
2010,AUT,TLS,3,3,16,5.333,5.333,R,G
2010,AUT,TUR,3,3,7,2.333,2.333,R,R
2010,AUT,UGA,10,10,11,1.1,1.1,R,R
2010,AUT,USA,7,7,9,1.286,1.286,R,P
2010,AZE,AZE,4,4,13,3.25,3.25,G,G
2010,AZE,MEX,1,1,1,1.0,1.0,G,R
2010,BDI,BDI,3,3,48,16.0,16.0,G,G
2010,BDI,BEL,2,2,2,1.0,1.0,G,G
2010,BDI,CHE,1,1,1,1.0,1.0,G,G
2010,BDI,DEU,2,2,2,1.0,1.0,G,G
2010,BDI,FRA,2,2,2,1.0,1.0,G,P
2010,BDI,JPN,1,1,1,1.0,1.0,G,R
2010,BDI,LUX,1,1,1,1.0,1.0,G,G
2010,BDI,NLD,1,1,1,1.0,1.0,G,G
2010,BDI,USA,1,1,1,1.0,1.0,G,P
2010,BEL,AFG,1,1,1,1.0,1.0,G,G
2010,BEL,BEL,2,2,11,5.5,5.5,G,G
2010,BEL,CAF,1,1,3,3.0,3.0,G,G
2010,BEL,CAN,1,1,1,1.0,1.0,G,G
2010,BEL,COG,1,1,3,3.0,3.0,G,G
2010,BEL,ESP,1,1,1,1.0,1.0,G,G
2010,BEL,FRA,1,1,1,1.0,1.0,G,P
2010,BEL,MEX,1,1,2,2.0,2.0,G,R
2010,BEL,SDN,1,1,1,1.0,1.0,G,G
2010,BEN,MEX,1,1,1,1.0,1.0,G,R
2010,BEN,NGA,1,1,1,1.0,1.0,G,R
2010,BFA,BFA,2,2,4,2.0,2.0,G,G
2010,BFA,UGA,1,1,3,3.0,3.0,G,R
2010,BGD,AFG,2,2,2,1.0,1.0,G,G
2010,BGD,BGD,7,7,26,3.714,3.714,G,G
2010,BGD,BIH,1,1,1,1.0,1.0,G,R
2010,BGD,CIV,2,2,2,1.0,1.0,G,G
2010,BGD,EGY,2,2,2,1.0,1.0,G,G
2010,BGD,HTI,5,5,7,1.4,1.4,G,G
2010,BGD,ISR,2,2,12,6.0,6.0,G,G
2010,BGD,LBR,3,3,3,1.0,1.0,G,G
2010,BGD,MAR,1,1,1,1.0,1.0,G,G
2010,BGD,NGA,1,1,1,1.0,1.0,G,R
2010,BGD,PSE,4,4,13,3.25,3.25,G,G
2010,BGD,SLE,2,2,2,1.0,1.0,G,G
2010,BGD,TLS,1,1,1,1.0,1.0,G,G
2010,BGD,UGA,3,3,3,1.0,1.0,G,R
2010,BGD,USA,1,1,1,1.0,1.0,G,P
2010,BHS,BHS,1,1,2,2.0,2.0,G,G
2010,BHS,COG,1,1,1,1.0,1.0,G,G
2010,BHS,TTO,1,1,1,1.0,1.0,G,G
2010,BIH,AFG,7,7,46,6.571,6.571,R,G
2010,BIH,AUT,3,3,3,1.0,1.0,R,R
2010,BIH,BDI,2,2,2,1.0,1.0,R,G
2010,BIH,BIH,54,54,292,5.407,5.407,R,R
2010,BIH,BRA,1,1,1,1.0,1.0,R,R
2010,BIH,CAF,2,2,5,2.5,2.5,R,G
2010,BIH,CHN,1,1,1,1.0,1.0,R,P
2010,BIH,COG,5,5,6,1.2,1.2,R,G
2010,BIH,DJI,4,4,8,2.0,2.0,R,G
2010,BIH,EGY,1,1,1,1.0,1.0,R,G
2010,BIH,ERI,1,1,1,1.0,1.0,R,G
2010,BIH,FRA,1,1,1,1.0,1.0,R,P
2010,BIH,HTI,3,3,21,7.0,7.0,R,G
2010,BIH,IRN,2,2,8,4.0,4.0,R,G
2010,BIH,IRQ,1,1,16,16.0,16.0,R,G
2010,BIH,ISR,5,5,26,5.2,5.2,R,G
2010,BIH,JPN,2,2,2,1.0,1.0,R,R
2010,BIH,KAZ,1,1,1,1.0,1.0,R,G
2010,BIH,KEN,2,2,3,1.5,1.5,R,G
2010,BIH,KWT,2,2,3,1.5,1.5,R,G
2010,BIH,LBN,3,3,5,1.667,1.667,R,R
2010,BIH,LBR,2,2,2,1.0,1.0,R,G
2010,BIH,MEX,2,2,3,1.5,1.5,R,R
2010,BIH,NGA,1,1,1,1.0,1.0,R,R
2010,BIH,PAK,1,1,3,3.0,3.0,R,G
2010,BIH,PSE,4,4,7,1.75,1.75,R,G
2010,BIH,RUS,1,1,1,1.0,1.0,R,P
2010,BIH,RWA,3,3,3,1.0,1.0,R,G
2010,BIH,SDN,4,4,23,5.75,5.75,R,G
2010,BIH,SLV,1,1,1,1.0,1.0,R,G
2010,BIH,SOM,6,6,35,5.833,5.833,R,G
2010,BIH,SRB,4,4,5,1.25,1.25,R,G
2010,BIH,SSD,2,2,5,2.5,2.5,R,G
2010,BIH,SYC,1,1,2,2.0,2.0,R,G
2010,BIH,TCD,2,2,4,2.0,2.0,R,G
2010,BIH,TLS,2,2,16,8.0,8.0,R,G
2010,BIH,TUR,4,4,4,1.0,1.0,R,R
2010,BIH,UGA,3,3,3,1.0,1.0,R,R
2010,BIH,USA,6,6,7,1.167,1.167,R,P
2010,BOL,ISR,1,1,12,12.0,12.0,G,G
2010,BOL,PSE,1,1,1,1.0,1.0,G,G
2010,BRA,AFG,7,7,49,7.0,7.0,R,G
2010,BRA,AUT,4,4,4,1.0,1.0,R,R
2010,BRA,BDI,2,2,2,1.0,1.0,R,G
2010,BRA,BIH,3,3,20,6.667,6.667,R,R
2010,BRA,BRA,58,58,165,2.845,2.845,R,R
2010,BRA,CAF,1,1,2,2.0,2.0,R,G
2010,BRA,CHN,3,3,3,1.0,1.0,R,P
2010,BRA,COG,5,5,8,1.6,1.6,R,G
2010,BRA,DEU,1,1,1,1.0,1.0,R,G
2010,BRA,DJI,2,2,6,3.0,3.0,R,G
2010,BRA,EGY,1,1,1,1.0,1.0,R,G
2010,BRA,ERI,2,2,6,3.0,3.0,R,G
2010,BRA,ESP,1,1,1,1.0,1.0,R,G
2010,BRA,ETH,1,1,1,1.0,1.0,R,G
2010,BRA,FRA,1,1,1,1.0,1.0,R,P
2010,BRA,GIN,7,7,33,4.714,4.714,R,G
2010,BRA,GNB,1,1,2,2.0,2.0,R,G
2010,BRA,HRV,1,1,1,1.0,1.0,R,G
2010,BRA,HTI,5,5,22,4.4,4.4,R,G
2010,BRA,IRN,1,1,10,10.0,10.0,R,G
2010,BRA,IRQ,2,2,20,10.0,10.0,R,G
2010,BRA,ISR,5,5,28,5.6,5.6,R,G
2010,BRA,JOR,2,2,2,1.0,1.0,R,G
2010,BRA,JPN,2,2,2,1.0,1.0,R,R
2010,BRA,KAZ,1,1,4,4.0,4.0,R,G
2010,BRA,KEN,3,3,4,1.333,1.333,R,G
2010,BRA,KWT,2,2,5,2.5,2.5,R,G
2010,BRA,LBN,6,6,10,1.667,1.667,R,R
2010,BRA,NER,1,1,1,1.0,1.0,R,G
2010,BRA,NGA,1,1,1,1.0,1.0,R,R
2010,BRA,NLD,1,1,1,1.0,1.0,R,G
2010,BRA,NPL,1,1,2,2.0,2.0,R,G
2010,BRA,PHL,1,1,1,1.0,1.0,R,G
2010,BRA,PSE,4,4,6,1.5,1.5,R,G
2010,BRA,SDN,4,4,25,6.25,6.25,R,G
2010,BRA,SLE,1,1,1,1.0,1.0,R,G
2010,BRA,SOM,5,5,42,8.4,8.4,R,G
2010,BRA,SRB,4,4,5,1.25,1.25,R,G
2010,BRA,SSD,1,1,1,1.0,1.0,R,G
2010,BRA,SYC,2,2,2,1.0,1.0,R,G
2010,BRA,TLS,3,3,21,7.0,7.0,R,G
2010,BRA,TUR,2,2,2,1.0,1.0,R,R
2010,BRA,UGA,2,2,2,1.0,1.0,R,R
2010,BRA,USA,3,3,3,1.0,1.0,R,P
2010,BWA,AFG,1,1,1,1.0,1.0,G,G
2010,BWA,BGD,1,1,1,1.0,1.0,G,G
2010,BWA,BWA,7,7,19,2.714,2.714,G,G
2010,BWA,CAF,1,1,2,2.0,2.0,G,G
2010,BWA,DEU,1,1,1,1.0,1.0,G,G
2010,BWA,EGY,1,1,1,1.0,1.0,G,G
2010,BWA,ISR,1,1,2,2.0,2.0,G,G
2010,BWA,MEX,1,1,1,1.0,1.0,G,R
2010,BWA,NAM,1,1,1,1.0,1.0,G,G
2010,BWA,PSE,1,1,6,6.0,6.0,G,G
2010,BWA,SLE,1,1,1,1.0,1.0,G,G
2010,BWA,TLS,1,1,1,1.0,1.0,G,G
2010,BWA,ZAF,1,1,1,1.0,1.0,G,G
2010,CAF,CAF,6,6,67,11.167,11.167,G,G
2010,CAF,COG,2,2,2,1.0,1.0,G,G
2010,CAF,SDN,2,2,2,1.0,1.0,G,G
2010,CAF,SSD,2,2,2,1.0,1.0,G,G
2010,CAF,TCD,3,3,5,1.667,1.667,G,G
2010,CAF,UGA,1,1,1,1.0,1.0,G,R
2010,CAN,AFG,6,6,57,9.5,9.5,G,G
2010,CAN,AUT,1,1,1,1.0,1.0,G,R
2010,CAN,BDI,1,1,1,1.0,1.0,G,G
2010,CAN,BGD,1,1,1,1.0,1.0,G,G
2010,CAN,BIH,1,1,1,1.0,1.0,G,R
2010,CAN,BRA,1,1,1,1.0,1.0,G,R
2010,CAN,CAN,18,18,166,9.222,9.222,G,G
2010,CAN,CHL,1,1,1,1.0,1.0,G,G
2010,CAN,COD,1,1,1,1.0,1.0,G,G
2010,CAN,COG,3,3,4,1.333,1.333,G,G
2010,CAN,GAB,1,1,1,1.0,1.0,G,R
2010,CAN,GIN,1,1,1,1.0,1.0,G,G
2010,CAN,HTI,2,2,21,10.5,10.5,G,G
2010,CAN,JPN,2,2,3,1.5,1.5,G,R
2010,CAN,KGZ,1,1,1,1.0,1.0,G,G
2010,CAN,KHM,1,1,1,1.0,1.0,G,G
2010,CAN,LBN,2,2,2,1.0,1.0,G,R
2010,CAN,LBR,1,1,1,1.0,1.0,G,G
2010,CAN,MDG,1,1,1,1.0,1.0,G,G
2010,CAN,MEX,2,2,2,1.0,1.0,G,R
2010,CAN,NAM,1,1,1,1.0,1.0,G,G
2010,CAN,NER,1,1,1,1.0,1.0,G,G
2010,CAN,NGA,2,2,2,1.0,1.0,G,R
2010,CAN,PAK,3,3,3,1.0,1.0,G,G
2010,CAN,RWA,1,1,1,1.0,1.0,G,G
2010,CAN,SDN,2,2,2,1.0,1.0,G,G
2010,CAN,SLE,2,2,12,6.0,6.0,G,G
2010,CAN,SOM,2,2,2,1.0,1.0,G,G
2010,CAN,TLS,1,1,5,5.0,5.0,G,G
2010,CAN,TUR,1,1,1,1.0,1.0,G,R
2010,CAN,USA,3,3,3,1.0,1.0,G,P
2010,CAN,YEM,1,1,1,1.0,1.0,G,G
2010,CHE,BDI,2,2,3,1.5,1.5,G,G
2010,CHE,CAF,1,1,2,2.0,2.0,G,G
2010,CHE,CAN,2,2,2,1.0,1.0,G,G
2010,CHE,CHE,9,9,43,4.778,4.778,G,G
2010,CHE,COG,2,2,2,1.0,1.0,G,G
2010,CHE,CRI,2,2,2,1.0,1.0,G,G
2010,CHE,EGY,1,1,1,1.0,1.0,G,G
2010,CHE,ISR,1,1,6,6.0,6.0,G,G
2010,CHL,CAN,1,1,1,1.0,1.0,G,G
2010,CHL,CHL,7,7,40,5.714,5.714,G,G
2010,CHL,CRI,4,4,4,1.0,1.0,G,G
2010,CHL,HTI,3,3,7,2.333,2.333,G,G
2010,CHL,MEX,2,2,2,1.0,1.0,G,R
2010,CHL,SLE,1,1,1,1.0,1.0,G,G
2010,CHL,USA,1,1,1,1.0,1.0,G,P
2010,CHN,AFG,6,9,59,6.556,9.833,P,G
2010,CHN,ARE,2,2,2,1.0,1.0,P,G
2010,CHN,ARG,3,3,4,1.333,1.333,P,G
2010,CHN,AUS,2,4,4,1.0,2.0,P,G
2010,CHN,AUT,6,6,6,1.0,1.0,P,R
2010,CHN,BDI,1,1,1,1.0,1.0,P,G
2010,CHN,BFA,1,1,1,1.0,1.0,P,G
2010,CHN,BIH,8,8,30,3.75,3.75,P,R
2010,CHN,BRA,7,7,7,1.0,1.0,P,R
2010,CHN,CAF,2,2,3,1.5,1.5,P,G
2010,CHN,CAN,2,3,4,1.333,2.0,P,G
2010,CHN,CHL,1,1,2,2.0,2.0,P,G
2010,CHN,CHN,66,67,256,3.821,3.879,P,P
2010,CHN,CIV,2,3,3,1.0,1.5,P,G
2010,CHN,COG,1,1,1,1.0,1.0,P,G
2010,CHN,CRI,1,1,1,1.0,1.0,P,G
2010,CHN,CUB,2,2,2,1.0,1.0,P,G
2010,CHN,DEU,1,1,1,1.0,1.0,P,G
2010,CHN,DJI,2,2,6,3.0,3.0,P,G
2010,CHN,DZA,2,2,2,1.0,1.0,P,G
2010,CHN,EGY,2,3,3,1.0,1.5,P,G
2010,CHN,ERI,1,1,2,2.0,2.0,P,G
2010,CHN,FRA,5,5,7,1.4,1.4,P,P
2010,CHN,GAB,5,5,5,1.0,1.0,P,R
2010,CHN,GTM,1,1,2,2.0,2.0,P,G
2010,CHN,HRV,1,1,1,1.0,1.0,P,G
2010,CHN,HTI,4,5,35,7.0,8.75,P,G
2010,CHN,IDN,2,2,2,1.0,1.0,P,G
2010,CHN,IRN,7,7,20,2.857,2.857,P,G
2010,CHN,IRQ,1,1,11,11.0,11.0,P,G
2010,CHN,ISR,5,7,30,4.286,6.0,P,G
2010,CHN,JOR,2,2,2,1.0,1.0,P,G
2010,CHN,JPN,7,7,7,1.0,1.0,P,R
2010,CHN,KAZ,1,1,3,3.0,3.0,P,G
2010,CHN,KEN,1,1,1,1.0,1.0,P,G
2010,CHN,LBN,8,8,8,1.0,1.0,P,R
2010,CHN,LBR,1,1,1,1.0,1.0,P,G
2010,CHN,LKA,2,2,2,1.0,1.0,P,G
2010,CHN,MAR,2,2,2,1.0,1.0,P,G
2010,CHN,MEX,5,5,6,1.2,1.2,P,R
2010,CHN,MYS,2,2,2,1.0,1.0,P,G
2010,CHN,NGA,6,6,7,1.167,1.167,P,R
2010,CHN,NIC,2,2,2,1.0,1.0,P,G
2010,CHN,NOR,3,4,4,1.0,1.333,P,G
2010,CHN,NPL,3,4,6,1.5,2.0,P,G
2010,CHN,NZL,1,2,2,1.0,2.0,P,G
2010,CHN,OMN,2,2,2,1.0,1.0,P,G
2010,CHN,PAK,3,4,4,1.0,1.333,P,G
2010,CHN,PER,1,1,2,2.0,2.0,P,G
2010,CHN,PSE,3,5,19,3.8,6.333,P,G
2010,CHN,QAT,2,2,2,1.0,1.0,P,G
2010,CHN,RUS,4,4,4,1.0,1.0,P,P
2010,CHN,RWA,1,1,1,1.0,1.0,P,G
2010,CHN,SAU,2,2,2,1.0,1.0,P,G
2010,CHN,SDN,6,6,39,6.5,6.5,P,G
2010,CHN,SLE,2,2,2,1.0,1.0,P,G
2010,CHN,SOM,6,7,61,8.714,10.167,P,G
2010,CHN,SRB,5,7,16,2.286,3.2,P,G
2010,CHN,SSD,2,2,5,2.5,2.5,P,G
2010,CHN,SYR,2,2,2,1.0,1.0,P,G
2010,CHN,TCD,1,1,1,1.0,1.0,P,G
2010,CHN,TLS,3,3,22,7.333,7.333,P,G
2010,CHN,TUN,2,2,2,1.0,1.0,P,G
2010,CHN,TUR,9,9,11,1.222,1.222,P,R
2010,CHN,UGA,6,6,7,1.167,1.167,P,R
2010,CHN,URY,1,1,2,2.0,2.0,P,G
2010,CHN,USA,5,5,6,1.2,1.2,P,P
